OID,Numeric OID,YANG Xpath,YANG Module
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepCcmSequenceErrors,.1.3.111.2.802.1.1.8.1.7.1.1.17,/cfm-statistics/cfm-meps/cfm-mep/ccm-seq-errors,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepCciSentCcms,.1.3.111.2.802.1.1.8.1.7.1.1.18,/cfm-statistics/cfm-meps/cfm-mep/ccm-transmitted,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepLbrInOutOfOrder,.1.3.111.2.802.1.1.8.1.7.1.1.21,/cfm-statistics/cfm-meps/cfm-mep/lbr-received-bad,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepLbrIn,.1.3.111.2.802.1.1.8.1.7.1.1.20,/cfm-statistics/cfm-meps/cfm-mep/lbr-received-ok,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepLbrOut,.1.3.111.2.802.1.1.8.1.7.1.1.25,/cfm-statistics/cfm-meps/cfm-mep/lbr-transmitted,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepUnexpLtrIn,.1.3.111.2.802.1.1.8.1.7.1.1.24,/cfm-statistics/cfm-meps/cfm-mep/ltr-unexpected,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmStack.ieee8021CfmStackTable.ieee8021CfmStackEntry.ieee8021CfmStackMepId,.1.3.111.2.802.1.1.8.1.1.2.1.8,/cfm-statistics/cfm-meps/cfm-mep/mpid,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepActive,.1.3.111.2.802.1.1.8.1.7.1.1.5,/cfm-statistics/local-mep/ccm-state,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmMep.dot1agCfmMepTable.dot1agCfmMepEntry.dot1agCfmMepDirection,.1.3.111.2.802.1.1.8.1.7.1.1.3,/cfm-statistics/local-mep/dir,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmStack.ieee8021CfmStackTable.ieee8021CfmStackEntry.ieee8021CfmStackMacAddress,.1.3.111.2.802.1.1.8.1.1.2.1.9,/cfm-statistics/local-mep/mac-addr,Cisco-IOS-XE-cfm-oper
.iso.org.ieee.standards-association-numbered-series-standards.lan-man-stds.ieee802dot1.ieee802dot1mibs.ieee8021CfmMib.dot1agMIBObjects.dot1agCfmStack.ieee8021CfmStackTable.ieee8021CfmStackEntry.ieee8021CfmStackMepId,.1.3.111.2.802.1.1.8.1.1.2.1.8,/cfm-statistics/local-mep/mep-id,Cisco-IOS-XE-cfm-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoEvcMIB.ciscoEvcMIBObjects.cevcServiceInstance.cevcSITable.cevcSIEntry.cevcSIName,.1.3.6.1.4.1.9.9.613.1.4.1.1.6,/efp-stats/efp-stat/id,Cisco-IOS-XE-efp-oper
.iso.org.dod.internet.mgmt.mib-2.diffServMib.diffServMIBObjects.diffServAction.diffServDscpMarkActTable.diffServDscpMarkActEntry.diffServDscpMarkActDscp.<>,.1.3.6.1.2.1.97.1.5.3.1.1.<>,/environment-sensors/environment-sensor/current-reading,Cisco-IOS-XE-environment-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpActiveRouter,.1.3.6.1.4.1.9.9.106.1.2.1.1.13,/hsrp-oper-data/hsrp-group-info/active-ip,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpPreempt,.1.3.6.1.4.1.9.9.106.1.2.1.1.4,/hsrp-oper-data/hsrp-group-info/preempt,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpPriority,.1.3.6.1.4.1.9.9.106.1.2.1.1.3,/hsrp-oper-data/hsrp-group-info/priority,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpStandbyRouter,.1.3.6.1.4.1.9.9.106.1.2.1.1.14,/hsrp-oper-data/hsrp-group-info/standby-ip,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpStandbyState,.1.3.6.1.4.1.9.9.106.1.2.1.1.15,/hsrp-oper-data/hsrp-group-info/state,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoHsrpMIB.ciscoHsrpMIBObjects.cHsrpGroup.cHsrpGrpTable.cHsrpGrpEntry.cHsrpGrpVirtualIpAddr,.1.3.6.1.4.1.9.9.106.1.2.1.1.11,/hsrp-oper-data/hsrp-group-info/virtual-ip,Cisco-IOS-XE-hsrp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesEtrMapCacheTtl.<>,.1.3.6.1.2.1.220.1.1.1.11.<>,/lisp-state/lisp-routers/instances/af/etr-map-cache-ttl,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesEtrAcceptMapDataEnabled.<>,.1.3.6.1.2.1.220.1.1.1.13.<>,/lisp-state/lisp-routers/instances/af/is-etr-accept-mapping,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesEtrAcceptMapDataVerifyEnabled.<>,.1.3.6.1.2.1.220.1.1.1.14.<>,/lisp-state/lisp-routers/instances/af/is-etr-accept-mapping-verify,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseTable.lispMappingDatabaseEntry.lispMappingDatabaseTimeStamp.<>,.1.3.6.1.2.1.220.1.4.1.5.<>,/lisp-state/lisp-routers/instances/af/local-dbase/creation-time,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocLocal.<>,.1.3.6.1.2.1.220.1.5.1.8.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/is-local,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocMPriority.<>,.1.3.6.1.2.1.220.1.5.1.5.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/params/mcast-priority,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocMWeight.<>,.1.3.6.1.2.1.220.1.5.1.6.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/params/mcast-weight,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocPriority.<>,.1.3.6.1.2.1.220.1.5.1.3.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/params/priority,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocWeight.<>,.1.3.6.1.2.1.220.1.5.1.4.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/params/weight,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseLocatorTable.lispMappingDatabaseLocatorEntry.lispMappingDatabaseLocatorRlocState.<>,.1.3.6.1.2.1.220.1.5.1.7.<>,/lisp-state/lisp-routers/instances/af/local-dbase/local-dbase-rloc/state,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMappingDatabaseTable.lispMappingDatabaseEntry.lispMappingDatabaseLsb.<>,.1.3.6.1.2.1.220.1.4.1.3.<>,/lisp-state/lisp-routers/instances/af/local-dbase/lsb,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesMapCacheLimit.<>,.1.3.6.1.2.1.220.1.1.1.10.<>,/lisp-state/lisp-routers/instances/af/map-cache-limit,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesMapCacheSize.<>,.1.3.6.1.2.1.220.1.1.1.9.<>,/lisp-state/lisp-routers/instances/af/map-cache-size,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidEncapOctets.<>,.1.3.6.1.2.1.220.1.6.1.9.<>,/lisp-state/lisp-routers/instances/af/map-cache/encapsulated-octets,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidEncapPackets.<>,.1.3.6.1.2.1.220.1.6.1.10.<>,/lisp-state/lisp-routers/instances/af/map-cache/encapsulated-packets,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidExpiryTime.<>,.1.3.6.1.2.1.220.1.6.1.4.<>,/lisp-state/lisp-routers/instances/af/map-cache/expiry-time,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidState.<>,.1.3.6.1.2.1.220.1.6.1.5.<>,/lisp-state/lisp-routers/instances/af/map-cache/is-active,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidAuthoritative.<>,.1.3.6.1.2.1.220.1.6.1.6.<>,/lisp-state/lisp-routers/instances/af/map-cache/is-authoritative,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocTimeStamp.<>,.1.3.6.1.2.1.220.1.7.1.8.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/creation-time,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocLastStateChange.<>,.1.3.6.1.2.1.220.1.7.1.13.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/last-state-change-time,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocMPriority.<>,.1.3.6.1.2.1.220.1.7.1.5.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/params/mcast-priority,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocMWeight.<>,.1.3.6.1.2.1.220.1.7.1.6.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/params/mcast-weight,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocPriority.<>,.1.3.6.1.2.1.220.1.7.1.3.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/params/priority,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocWeight.<>,.1.3.6.1.2.1.220.1.7.1.4.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/params/weight,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocRtt.<>,.1.3.6.1.2.1.220.1.7.1.14.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/rloc-probe-rtt,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheLocatorTable.lispMapCacheLocatorEntry.lispMapCacheLocatorRlocState.<>,.1.3.6.1.2.1.220.1.7.1.7.<>,/lisp-state/lisp-routers/instances/af/map-cache/map-cache-rloc/state,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispMapCacheTable.lispMapCacheEntry.lispMapCacheEidTimeStamp.<>,.1.3.6.1.2.1.220.1.6.1.3.<>,/lisp-state/lisp-routers/instances/af/map-cache/up-time,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRegistersIn.<>,.1.3.6.1.2.1.220.1.3.1.5.<>,/lisp-state/lisp-routers/instances/af/map-register-records-in,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRegistersOut.<>,.1.3.6.1.2.1.220.1.3.1.6.<>,/lisp-state/lisp-routers/instances/af/map-register-records-out,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRepliesIn.<>,.1.3.6.1.2.1.220.1.3.1.3.<>,/lisp-state/lisp-routers/instances/af/map-reply-records-in,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRepliesOut.<>,.1.3.6.1.2.1.220.1.3.1.4.<>,/lisp-state/lisp-routers/instances/af/map-reply-records-out,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRequestsIn.<>,.1.3.6.1.2.1.220.1.3.1.1.<>,/lisp-state/lisp-routers/instances/af/map-requests-in,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispGlobalStatsTable.lispGlobalStatsEntry.lispGlobalStatsMapRequestsOut.<>,.1.3.6.1.2.1.220.1.3.1.2.<>,/lisp-state/lisp-routers/instances/af/map-requests-out,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispUseMapResolverTable.lispUseMapResolverEntry.lispUseMapResolverState.<>,.1.3.6.1.2.1.220.1.13.1.3.<>,/lisp-state/lisp-routers/instances/af/map-resolvers/state,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispUseMapServerTable.lispUseMapServerEntry.lispUseMapServerState.<>,.1.3.6.1.2.1.220.1.12.1.3.<>,/lisp-state/lisp-routers/instances/af/map-servers/state,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesEtrEnabled.<>,.1.3.6.1.2.1.220.1.1.1.4.<>,/lisp-state/lisp-routers/instances/af/role/is-etr,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesItrEnabled.<>,.1.3.6.1.2.1.220.1.1.1.3.<>,/lisp-state/lisp-routers/instances/af/role/is-itr,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesMapResolverEnabled.<>,.1.3.6.1.2.1.220.1.1.1.8.<>,/lisp-state/lisp-routers/instances/af/role/is-mr,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesMapServerEnabled.<>,.1.3.6.1.2.1.220.1.1.1.7.<>,/lisp-state/lisp-routers/instances/af/role/is-ms,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesProxyEtrEnabled.<>,.1.3.6.1.2.1.220.1.1.1.6.<>,/lisp-state/lisp-routers/instances/af/role/is-petr,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesProxyItrEnabled.<>,.1.3.6.1.2.1.220.1.1.1.5.<>,/lisp-state/lisp-routers/instances/af/role/is-pitr,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesMapCacheSize.<>,.1.3.6.1.2.1.220.1.1.1.9.<>,/lisp-state/lisp-routers/instances/instances/af/map-cache-size,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispFeaturesTable.lispFeaturesEntry.lispFeaturesRlocProbeEnabled.<>,.1.3.6.1.2.1.220.1.1.1.12.<>,/lisp-state/lisp-routers/instances/is-rloc-probing,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispIidToVrfTable.lispIidToVrfEntry.lispIidToVrfName.<>,.1.3.6.1.2.1.220.1.2.1.1.<>,/lisp-state/lisp-routers/instances/vrf-name,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispConfiguredLocatorTable.lispConfiguredLocatorEntry.lispConfiguredLocatorRlocLocal.<>,.1.3.6.1.2.1.220.1.8.1.4.<>,/lisp-state/lisp-routers/local-rlocs/is-local,Cisco-IOS-XE-lisp-oper
.iso.org.dod.internet.mgmt.mib-2.lispMIB.lispObjects.lispConfiguredLocatorTable.lispConfiguredLocatorEntry.lispConfiguredLocatorRlocState.<>,.1.3.6.1.2.1.220.1.8.1.3.<>,/lisp-state/lisp-routers/local-rlocs/state,Cisco-IOS-XE-lisp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemChassisId,.1.0.8802.1.1.2.1.4.1.1.5,/lldp-entries/lldp-intf-details/lldp-neighbor-details/chassis-id,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemChassisIdSubtype,.1.0.8802.1.1.2.1.4.1.1.4,/lldp-entries/lldp-intf-details/lldp-neighbor-details/chassis-id-type,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemSysCapEnabled,.1.0.8802.1.1.2.1.4.1.1.12,/lldp-entries/lldp-intf-details/lldp-neighbor-details/enabled-capabilities,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemPortDesc,.1.0.8802.1.1.2.1.4.1.1.8,/lldp-entries/lldp-intf-details/lldp-neighbor-details/port-desc,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemPortId,.1.0.8802.1.1.2.1.4.1.1.7,/lldp-entries/lldp-intf-details/lldp-neighbor-details/port-id,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemPortIdSubtype,.1.0.8802.1.1.2.1.4.1.1.6,/lldp-entries/lldp-intf-details/lldp-neighbor-details/port-id-type,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemSysCapSupported,.1.0.8802.1.1.2.1.4.1.1.11,/lldp-entries/lldp-intf-details/lldp-neighbor-details/system-capabilities,Cisco-IOS-XE-lldp-oper
.iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpRemoteSystemsData.lldpRemTable.lldpRemEntry.lldpRemSysDesc,.1.0.8802.1.1.2.1.4.1.1.10,/lldp-entries/lldp-intf-details/lldp-neighbor-details/system-desc,Cisco-IOS-XE-lldp-oper
